pitcher,breaking_spin,offspeed_spin,FF_spin,breaking_velo,offspeed_velo,FF_velo,pitch_entropy,vaa_ff,velo_diff,year
663804,2507.24,,2167.1385542168673,86.21600000000001,,97.31746987951807,0.8416222970906017,-5.039389521155397,,2025
663855,2307.0,928.1805555555555,1951.5845347313236,82.99642857142857,89.19861111111112,97.48453473132372,1.2540058085621046,-5.718817491353249,8.2859236202126,2025
663878,2513.831932773109,,2291.3680555555557,88.75378151260504,,97.46805555555555,0.9429893060685621,-4.38607065119745,,2025
663893,1797.4553415061296,,2053.352765321375,86.99719789842382,,93.40523168908818,0.9133394757783935,-8.07486881751576,,2025
663903,2429.559111111111,,2373.4997101449276,82.32195555555555,,91.31495652173912,1.4263930331872623,-5.328748491953069,,2025
663941,2594.8683729433274,,2130.474074074074,84.59798903107861,,94.6725925925926,1.3559845468027265,-5.484927046871477,,2025
663947,2750.292490118577,1641.8154761904761,2270.353591160221,81.20859375,84.59526627218935,90.24577656675748,1.6517136132612809,-6.513704558405635,5.650510294568136,2025
663969,2512.1161417322833,1256.5263157894738,2096.7907488986784,84.23248031496063,86.90789473684211,95.23722466960352,1.5247760542001965,-6.7522209517501794,8.32932993276141,2025
663978,2093.953038674033,1809.5132450331125,2181.4552845528456,79.21795580110498,84.49221854304636,92.22970606629143,1.469423172219999,-5.509832330573125,7.737487523245065,2025
663992,2456.094017094017,,2279.480769230769,84.31538461538462,,91.4625,1.2341694665029548,-5.731753140698936,,2025
664062,2631.4875621890546,1510.9754601226994,2235.7632653061223,84.82935323383084,84.16871165644172,93.50122448979592,1.3136352742577968,-5.270824347937103,9.332512833354201,2025
664068,,,,,,,-0.0,,,2025
664076,2638.313679245283,,2404.8049886621316,85.88368298368297,,96.31775280898877,1.2238788500374187,-5.0786919591516755,,2025
664123,2517.576923076923,,2214.7764705882355,78.78846153846153,,89.20823529411764,1.1634029375810293,-5.983881325999084,,2025
664126,2533.5655526992286,1965.911111111111,2434.933085501859,85.29441624365482,94.18541666666665,96.80146788990827,0.9889610215714641,-6.019352190517164,2.6160512232416124,2025
664129,2510.4328358208954,,2386.6666666666665,85.56865671641792,,94.60714285714286,0.9226659093521734,-5.430532957512431,,2025
664139,2503.561983471074,,2171.079051383399,85.30495867768595,,93.26837944664032,1.310518801858637,-5.109727791797933,,2025
664141,2643.2576687116566,1900.263888888889,2267.068376068376,84.88895705521472,87.92638888888888,93.408547008547,1.2162827732875963,-6.7339585711066965,5.4821581196581235,2025
664192,2171.9289940828403,,2281.7316017316016,77.80887573964498,,92.56320346320345,1.051313114618537,-5.782779464248482,,2025
664199,2313.9331395348836,1756.5113636363637,2320.475362318841,87.50639534883722,89.65965909090909,94.75942028985507,1.3319160546308806,-5.618731816071737,5.099761198945984,2025
664208,3048.3537284894837,,2527.3092783505153,77.94225621414914,,90.32536082474228,1.2632249480875746,-5.040105571528316,,2025
664285,2907.5419847328244,1707.84332688588,2200.970588235294,79.86259541984732,89.81586073500968,94.23257918552035,1.1405339295575283,-7.006930170766319,4.416718450510672,2025
664294,1989.090322580645,,2313.608695652174,83.52037037037037,,94.55619834710743,0.6848181603199166,-4.652086596990519,,2025
664299,2820.035532994924,2274.8,2331.0524590163936,77.89441624365483,84.11304347826086,92.82098360655738,1.480050621313024,-4.4882935257881575,8.707940128296514,2025
664351,2419.507042253521,1558.8648648648648,2539.4827586206898,83.11267605633803,83.62702702702703,91.0551724137931,1.2173350531388958,-4.41756702393868,7.428145386766076,2025
664353,,,2382.76,,,,1.3355260611300097,-5.571574148218268,,2025
664744,,,,,,,1.0406620152965456,-5.399995839327812,,2025
664747,2625.876712328767,,2608.6744186046512,87.51643835616439,,93.5260465116279,0.6747678674274388,-3.8637006360057797,,2025
664849,2785.469696969697,,2368.0434782608695,82.2439393939394,,92.75434782608696,0.8024785212620087,-6.64507999467573,,2025
664854,2412.2418426103645,,2532.9388646288207,87.9658349328215,,99.14847161572052,0.8778203846996366,-5.033647309169435,,2025
664875,2983.4222222222224,,2382.948148148148,82.95407407407407,,94.99037037037037,0.9327299925240831,-5.762819313744817,,2025
664948,2890.35,1875.1304347826087,2393.4166666666665,,,88.13888888888889,1.1376707187466593,-7.434567819663649,,2025
664991,2421.3449781659388,,2287.5275862068966,85.69170305676856,,95.86,1.430276091209378,-5.515112109769075,,2025
665152,2769.7319884726226,1131.0652557319224,2281.8155230596176,78.35389048991354,81.87248677248677,91.21248593925759,1.5836407549577958,-6.2426892256627635,9.339999166770824,2025
665625,2618.064516129032,,1888.4148936170213,88.10430107526882,,95.17872340425531,0.6931328821132328,-6.837664777292887,,2025
665660,2215.8285714285716,1916.6774193548388,2459.19836400818,88.89755102040817,89.47419354838709,98.58302658486707,1.1323402402534044,-5.0115752270088265,9.108833036479979,2025
665665,,,,,,,1.2175988419541266,-5.939506643832948,,2025
665795,2596.0858695652173,1748.801724137931,2318.925531914894,85.90880434782609,94.24603448275862,96.9065159574468,1.5826896227297862,-5.559028536941178,2.660481474688183,2025
665871,2360.059829059829,1542.0,1976.9225352112676,79.87692307692308,,91.26173708920187,1.5333055063680683,-6.230927688528797,,2025
666120,2296.535714285714,1501.0704225352113,1950.4711538461538,,88.1774647887324,93.74807692307692,0.9833111462066058,-5.34785511832618,5.570612134344529,2025
666142,2560.515679442509,2069.9613526570047,2574.222222222222,82.49024390243903,84.39951690821256,94.79863247863247,1.3455357635739977,-5.140459079632116,10.399115570419909,2025
666157,2569.0548523206753,1833.860594795539,2293.5768917819364,81.92278481012659,87.85817843866171,93.80008136696502,1.3777572744380597,-5.506423706250802,5.941902928303307,2025
666168,2214.771739130435,,2194.942857142857,84.54021739130435,,94.93142857142857,1.2978687741571613,-5.690781623721998,,2025
666171,2620.909090909091,,2283.0755395683454,85.45792811839323,,94.77104316546762,1.439072133366792,-5.729513186510856,,2025
666200,2304.447210300429,1930.2596153846155,2237.1507159005273,86.18918454935621,87.87543186180422,96.33376036171816,1.452916053148264,-5.3841392610623995,8.458328499913947,2025
666214,2528.0585987261147,1925.3968253968253,2340.266804550155,82.57414012738853,86.04444444444445,92.28976215098241,1.352752858736809,-5.8094143237883635,6.245317706537961,2025
666215,2858.296296296296,,2500.753768844221,82.49444444444444,,93.90201005025126,1.497345611740909,-5.9236425428418045,,2025
666277,2777.310810810811,1655.1784037558687,2232.3112840466924,85.97567567567567,88.44507042253521,95.73501945525292,1.5747302549071565,-5.375697628247704,7.289949032717715,2025
666374,2951.080971659919,1723.063829787234,2251.584474885845,86.01924603174602,89.95306122448979,96.29954545454547,1.0386569307998514,-5.140958644182383,6.34648423005568,2025
666619,2508.320987654321,,2386.8627450980393,88.48271604938272,,97.24313725490195,0.6670936741211575,-6.298988999051087,,2025
666659,2246.123595505618,,2221.6951219512193,86.85168539325844,,92.89634146341463,1.1888619867503418,-6.250903866405016,,2025
666661,2546.9692307692308,2151.2073170731705,2237.595061728395,89.31923076923077,91.88292682926829,98.96098765432097,1.2715645144316352,-4.670608166322617,7.078060825052688,2025
666711,2673.9326923076924,,2312.132701421801,91.6326923076923,,99.84218009478673,1.0984014901660428,-5.853337002338466,,2025
666808,2626.697542533081,,2512.466898954704,89.07485822306238,,97.82421602787456,0.9761786675923705,-5.19940602668719,,2025
666974,2461.3366834170856,1709.9226804123712,2092.2698145025297,86.15929648241206,91.39639175257733,94.94148397976392,1.479054425409447,-7.062099299454285,3.5450922271865863,2025
667297,2836.3333333333335,,2361.546875,87.13213213213213,,94.51171875,1.0784114031953103,-6.329744293242145,,2025
667463,2901.8653846153848,1706.875,2243.5886075949365,83.14038461538462,85.69144736842105,93.01518987341771,1.0665309545389454,-6.802582401144178,7.323742504996659,2025
667755,2477.7058177826566,1468.9022556390978,1967.6739265712508,85.96004390779363,92.13195488721804,97.28954573739887,1.3013273767015665,-6.713249047775524,5.157590850180824,2025
668390,2701.4086956521737,1660.1756756756756,2404.816326530612,85.94239999999999,87.77733333333333,94.55322195704058,1.5718198635735594,-5.281904367427007,6.775888623707246,2025
668674,2063.060070671378,1932.4968944099378,2040.6493256262042,85.0,90.03602484472049,97.53140655105973,1.362137390289961,-5.4090541840649005,7.495381706339245,2025
668678,2413.0306479859896,1517.508982035928,2312.097920858484,83.765411558669,86.28902195608784,93.52897384305835,1.350229001546527,-5.344628550590716,7.239951886970516,2025
668716,2620.4805194805194,,2181.4679487179487,82.24025974025975,,93.06955128205128,0.9771516148588406,-6.160577608152072,,2025
668820,2249.209523809524,,2277.855140186916,86.80634920634921,,95.57990654205607,1.1843440540214953,-4.673785127084877,,2025
668834,2338.337837837838,,2416.1241379310345,80.03243243243243,,92.2048275862069,1.4323596872797206,-5.769895096171855,,2025
668881,2424.0554649265905,1307.7553191489362,2438.531151003168,89.66900489396411,88.42021276595744,99.47940865892292,0.9392927579171271,-4.828804134802572,11.059195892965477,2025
668909,2366.658217497956,,2274.823772915435,84.16193969030155,,95.33926886792453,1.4766918926366377,-5.480084528008657,,2025
668933,2950.4600840336134,,2598.9395017793595,89.84150943396227,,97.05160142348754,0.6897970461579443,-6.598873000381366,,2025
668941,2813.832474226804,1387.206278026906,2195.514511873351,82.97525773195876,87.26143497757847,93.76147757255936,1.2364573623638737,-6.197666390335195,6.500042594980883,2025
668964,2141.843537414966,1552.276595744681,2242.8624535315985,83.77346938775511,82.8418439716312,91.66338289962826,1.2667692002315274,-5.329158975316252,8.821538927997054,2025
668970,2546.862068965517,,2688.0,85.0758620689655,,94.70263157894738,1.0525196810117063,-5.047245854318095,,2025
668984,2688.0921985815603,1582.5975609756097,2386.1052631578946,81.0503355704698,87.69673913043479,94.18016129032257,1.2282570980375838,-4.152558202747716,6.48342215988778,2025
669020,2609.3816568047337,1702.3478260869565,2323.15873015873,81.47899408284025,,92.85714285714286,1.134995544065106,-5.716066821506095,,2025
669022,2261.654491609082,2092.7439446366784,2234.7902374670184,83.28193484698915,86.15259515570934,94.83885224274407,1.3194685925796084,-4.729141812839545,8.686257087034733,2025
669060,2446.6901408450703,1721.9342105263158,2145.9367088607596,80.81678321678321,85.89605263157895,90.679427549195,1.5968589032455829,-5.9630908566441745,4.783374917616044,2025
669062,2613.9439252336447,1938.1532258064517,2317.9561752988047,86.32710280373831,87.05000000000001,97.19243027888446,1.3551200949657765,-5.597951328696379,10.142430278884447,2025
669084,2542.3757575757577,2093.153846153846,2259.9404388714734,83.94848484848485,84.6625,93.63667711598745,1.6893398206249117,-5.275080839626405,8.974177115987459,2025
669093,2204.064777327935,1426.362369337979,2196.133903133903,88.47692307692307,83.6766550522648,97.87450142450142,0.982134372082166,-4.068955692230822,14.197846372236612,2025
669145,2355.464285714286,,2366.2727272727275,,,89.39545454545454,1.6844553967622415,-6.2818736879613235,,2025
669160,3182.419695193435,,2405.73343605547,85.19718640093787,,94.26610169491525,1.2579111582307503,-5.336231752049201,,2025
669193,,,2228.12,,,,0.9680044870421652,-4.1304305648451995,,2025
669194,2474.959807073955,1799.2714285714285,2260.8213077790306,83.77556270096463,87.04,95.0174182638106,1.1490534402217443,-5.170661747816194,7.977418263810591,2025
669199,2772.8860103626944,1298.8057553956835,2716.894117647059,87.72763385146806,83.968345323741,94.76588235294118,1.3180508674054465,-4.694292558326865,10.797537029200171,2025
669203,2822.6161971830984,2176.027397260274,2637.340490797546,82.50915492957746,88.34931506849315,94.3122699386503,1.2765513331029237,-6.280051073353273,5.962954870157148,2025
669211,2582.0493421052633,2067.0284360189576,2371.011049723757,85.56447368421053,86.5781990521327,93.71362799263352,1.0222179866005998,-4.990197964797534,7.135428940500816,2025
669212,2496.5666666666666,2173.021276595745,2257.970588235294,86.32333333333332,79.4191489361702,91.85882352941177,1.0798985205268665,-4.269491227762014,12.439674593241563,2025
669276,2133.9330065359477,1726.36301369863,2355.8226744186045,85.97745098039215,86.68356164383562,94.05465116279069,0.9578516323594934,-5.524361369321393,7.371089518955074,2025
669302,1884.7643805309735,724.7266009852217,2116.6788874841973,86.5300760043431,81.7517730496454,95.39741379310344,1.2487179817185996,-4.975779083000909,13.645640743458046,2025
669308,2420.4142857142856,1485.2142857142858,2442.42578125,86.06095238095237,,95.953125,1.1049204551309009,-5.489575583010109,,2025
669330,2474.494623655914,2087.26582278481,2410.8823529411766,84.24408602150537,86.41518987341773,92.19117647058823,1.4983229629109154,-5.97145927093387,5.775986597170501,2025
669358,2661.788888888889,2113.8446601941746,2427.870499052432,85.15350553505536,89.27073954983923,95.26273525721454,1.350221352303792,-4.925058939841139,5.99199570737531,2025
669371,2613.864779874214,2250.8518518518517,2501.2419354838707,80.82201257861635,,94.07427652733118,1.1625654163206458,-4.813553488558605,,2025
669372,2198.15763546798,1482.4594594594594,1919.0675808031342,86.0706896551724,88.49797297297297,93.08589618021547,1.182102759098679,-6.526718210577418,4.587923207242497,2025
669373,2282.232183908046,1834.3674832962138,2307.6569920844327,88.38390804597701,88.0478841870824,97.43924802110817,1.424841081382433,-5.219105124934701,9.391363834025768,2025
669387,2534.0130111524163,1718.6118143459917,2130.7980535279808,86.17803992740471,87.6076,95.99326241134752,1.6672023926970592,-5.177299676168147,8.38566241134751,2025
669391,2738.6315789473683,,2428.9859154929577,81.08421052631579,,90.91690140845071,1.5604852988085613,-6.229414154141998,,2025
669422,2472.079207920792,1557.1739130434783,2319.432876712329,83.68712871287129,87.3108695652174,92.31506849315069,1.5328117727135608,-6.013318193608217,5.004198927933288,2025
669432,2051.5081967213114,1480.3636363636363,2357.445355191257,78.30327868852459,86.24840294840294,90.94298724954461,1.441485688377267,-6.1671647097456725,4.694584301141674,2025
669438,2730.1304347826085,2112.955102040816,2286.6592039800994,77.3840579710145,87.5209677419355,91.46879606879608,1.5157256446922536,-6.2422607435137305,3.947828326860588,2025
669449,,,,,,,1.3510008977031145,-6.472610921654579,,2025
669456,2573.624,1396.2168674698796,2450.326923076923,84.08319999999999,89.0698795180723,91.22692307692307,1.5294805842869468,-5.110402412663622,2.1570435588507735,2025
669459,2793.25,,2175.2,,,,0.7792434399975097,-5.6881330715176075,,2025
669461,2806.0056689342405,1802.2886597938145,2187.880461665293,82.57913832199547,88.42749140893471,93.15935696619951,1.7220838498890076,-6.083369636882528,4.731865557264797,2025
669467,2536.5,,2280.3066581306016,84.35690846286701,,94.5842509603073,1.2628286573504393,-6.210867327536204,,2025
669620,2305.972222222222,1803.25,2294.46,77.74722222222222,,91.56133333333334,1.181607826412511,-6.279425619173583,,2025
669622,2741.7738317757007,1806.1785714285713,2322.659090909091,85.03719626168224,,96.55863636363637,1.1642046864708118,-6.668802990332474,,2025
669674,2403.5498575498577,1591.123287671233,2284.3370165745855,81.54358974358973,86.38493150684933,93.05082872928178,1.486215546911139,-5.368430987280269,6.665897222432449,2025
669684,2429.238532110092,1625.9142857142858,2327.695652173913,80.78960244648319,83.46,94.04444444444445,1.5237214626470217,-4.606759657520672,10.584444444444458,2025
669704,2886.5339805825242,,2460.5775577557756,83.82815533980582,,93.66798679867988,1.4863661223279097,-6.2496122751874905,,2025
669711,2715.2700964630226,1582.326923076923,2270.2262996941895,83.67717041800643,86.02692307692307,94.0091743119266,1.5878782296822707,-5.520395880159444,7.982251235003531,2025
669713,2723.6453488372094,1650.888888888889,2281.5633333333335,81.61279069767441,85.73333333333333,92.416,1.611550134918843,-6.021775324502789,6.6826666666666625,2025
669717,,,,,,,0.88186313134152,,,2025
669721,2311.938775510204,859.6585365853658,2116.9247311827958,80.40816326530613,84.53414634146341,89.77311827956989,1.210751345999036,-5.056673069092632,5.238971938106474,2025
669724,2216.825,1686.475,2054.643059490085,87.68950000000001,89.78,95.36671388101982,1.0106133909943003,-6.290223417471414,5.5867138810198185,2025
669854,2165.403892944039,1513.3939393939395,2259.9328621908126,83.43041362530414,84.36262626262626,93.20459363957598,1.315104849094595,-4.754165568850071,8.841967376949711,2025
669920,2625.1633663366338,1763.790243902439,2099.409375,78.54059405940595,80.31975609756097,91.01656249999999,1.257264978774924,-6.750235564800091,10.696806402439023,2025
669923,2371.525485436893,1146.0686274509803,2269.778448275862,86.2980582524272,86.79411764705883,96.19741379310345,1.495755708108629,-4.964911398574263,9.403296146044624,2025
669947,2390.9310344827586,,2207.576271186441,84.99885057471263,,95.25084745762712,1.2269524038601443,-4.991063145821215,,2025
670036,2665.823717948718,,2496.481188118812,83.08269230769231,,91.89504950495049,1.214901799707544,-4.899630898441576,,2025
670059,2510.299270072993,,2283.2589285714284,82.9956204379562,,94.9029761904762,1.381801826965009,-6.496020967996178,,2025
670102,2264.7522123893805,1017.47265625,2249.8725341426402,76.35619469026548,82.18828125,92.44051593323218,1.1003241513148272,-4.931698355049687,10.252234683232174,2025
670167,2580.0,1179.65,2310.294520547945,82.36317567567568,,92.48287671232876,1.4313596274163003,-5.029506708033366,,2025
670174,,1747.7777777777778,2189.0,,91.87777777777778,92.8157894736842,1.539847609326431,-6.1117695000264955,0.9380116959064253,2025
670183,,,,,,,0.48691270946460224,-5.206854074292666,,2025
670280,2454.6873315363882,1702.009900990099,2441.7250554323723,77.64070080862534,92.31039603960396,97.05077605321507,1.0491936706208302,-4.572043119329939,4.740380013611116,2025
670329,2479.3849557522126,2290.2558139534885,2494.7316017316016,86.12035398230088,86.46821705426356,95.50735930735931,1.3349020626227242,-4.735129397379699,9.039142253095747,2025
670766,2667.5833333333335,,2275.075,82.23888888888888,,89.4975,1.2931633002474605,-6.059364640014491,,2025
670810,2297.7567567567567,,2187.9322033898306,84.66756756756756,,94.05932203389831,1.606720610030582,-5.338214515921636,,2025
670912,2350.539184952978,1880.025641025641,2328.5309446254073,83.76081504702195,88.57692307692308,95.41465798045603,1.4096540004540412,-4.739322281455754,6.837734903532947,2025
670950,,2488.0555555555557,2241.6323529411766,,79.61388888888888,91.38823529411764,0.9108997985731645,-4.909230492631334,11.774346405228755,2025
670955,2500.714285714286,2150.9157667386607,2447.5775862068967,82.13888888888889,88.42521186440678,92.7073654390935,1.1299424364671533,-4.229667796610398,4.282153574686717,2025
670970,2847.028455284553,1327.7878787878788,2429.9032258064517,87.4951219512195,90.49545454545455,97.47023460410557,1.0453375517463983,-5.456249102036296,6.974780058651021,2025
670990,2548.013986013986,,2333.827044025157,83.78391608391608,,96.28333333333333,1.3249581051057087,-4.801647642401388,,2025
671096,2791.188874514877,1984.0342205323193,2295.768,81.83104786545925,84.82167300380227,92.43831640058055,1.3621844495926494,-5.466572879238949,7.616643396778272,2025
671106,2299.69375,959.4064386317907,2177.1984732824426,78.1046875,82.42696177062373,89.62111959287532,1.5341875564310195,-5.221683637584072,7.194157822251583,2025
671109,2371.2280701754385,1707.433962264151,1996.1333333333334,85.30614035087719,84.51320754716981,93.06592592592592,1.2944813190779365,-5.183761868852551,8.552718378756111,2025
671111,2468.3333333333335,,2181.6129032258063,80.86266666666667,,88.98548387096774,1.161573799635846,-5.667974509951121,,2025
671131,2049.5754985754984,1375.4285714285713,2281.961716937355,85.27037037037037,85.23809523809524,94.07366589327147,1.5180942785729092,-5.83203022912006,8.835570655176227,2025
671162,2550.9,1368.2272727272727,2372.0779220779223,,,88.65584415584415,1.4492732710198104,-7.052467305637659,,2025
671212,2611.685975609756,1988.157894736842,2578.9115044247787,90.81793313069909,92.96973684210526,98.5167770419426,1.01391229261784,-4.842216178392532,5.54704019983734,2025
671305,1929.3023255813953,,2328.4358974358975,85.15348837209302,,97.1076923076923,1.0665152759613634,-5.03030413138537,,2025
671737,2557.3402985074626,1699.735465116279,2255.7545511613307,81.79731343283582,91.24476744186046,94.07275580665411,1.4869175738871472,-5.787580566063118,2.8279883647936543,2025
671922,1988.1619047619047,711.3027888446215,2321.351089588378,85.1304761904762,87.64661354581673,96.38753026634383,0.7945386570041605,-4.573907468013912,8.740916720527096,2025
672282,2395.0564373897705,,2161.6757281553396,82.37901234567902,,95.82582524271845,1.1322111729337996,-4.631033105757094,,2025
672335,2442.297435897436,,2106.5,85.6974358974359,,95.47479338842976,1.2781415896388264,-6.021486335982718,,2025
672391,2481.2677595628415,1971.3846153846155,2417.064814814815,83.91202185792349,89.58307692307692,95.19555555555556,1.1537014657369957,-4.9412151944515506,5.612478632478641,2025
672456,2811.4701492537315,1956.5567567567568,2220.331983805668,82.09368029739777,86.82380952380953,93.8274798927614,1.560314042284664,-5.4025295904412625,7.003670368951873,2025
672578,2154.265,1255.0529801324503,2412.406862745098,85.5395,88.81523178807947,97.68235294117648,1.163187806504876,-4.786231918215413,8.867121153097003,2025
672582,2608.7150997150998,1623.25,2043.4830508474577,85.13931623931624,90.795,96.49053672316384,1.1711625269138457,-5.526506209187599,5.6955367231638405,2025
672710,2548.557142857143,2077.5454545454545,2331.0761904761903,81.76857142857143,,95.22,1.467171491727259,-5.547000024674645,,2025
672724,939.875,,,38.96,,,0.5004024235381879,,,2025
672782,2616.975,1901.797619047619,2423.8213740458013,81.78222222222222,89.28809523809524,93.2254961832061,1.6437294785339054,-5.100060795269766,3.9374009451108662,2025
672841,2377.8811881188117,1754.5151515151515,2180.075,90.34117647058822,93.6939393939394,97.24382284382284,1.0969399566385611,-6.207703588396357,3.5498834498834384,2025
673380,2412.105882352941,,2347.59375,88.76235294117647,,96.21458333333334,0.6946131720311914,-4.307616658057248,,2025
673513,2740.1894736842105,1170.611111111111,2430.5825688073396,84.4382456140351,83.99122807017544,92.03463302752293,1.2635530466758598,-5.17657370861332,8.04340495734749,2025
673540,2511.2403100775196,1192.6236162361624,2394.0336669699727,79.71434108527131,82.509963099631,92.25081818181818,1.5449955464471414,-6.157209250627223,9.740855082187181,2025
673820,,,2481.2432432432433,,,93.73513513513512,1.3066113800111032,-6.522940201951711,,2025
673929,2442.889583333333,907.9677419354839,2379.9693053311794,87.29416666666665,87.08709677419354,96.22859450726979,0.7968279815430963,-4.416781505663852,9.14149773307625,2025
673965,2856.3333333333335,,2278.5588235294117,84.95833333333333,,95.80588235294118,1.04203835568258,-4.590521445896794,,2025
674072,2146.698113207547,1280.6,2110.7241379310344,80.89999999999999,,,1.374161198116291,-5.050365700463848,,2025
674285,2026.2774566473988,,2062.8296703296705,87.50693641618497,,94.65164835164835,1.055923979123516,-5.618106536367241,,2025
674370,2227.7250608272507,2184.2876712328766,2385.356881851401,85.24695863746959,88.75136986301371,93.65870889159562,1.4323248289967352,-5.554265048967269,4.907339028581916,2025
674384,2899.4893617021276,,2630.3870967741937,88.06489361702128,,98.07612903225807,0.7524445044489096,-4.698148294910465,,2025
674444,2218.0384615384614,,2223.4609053497943,89.34615384615384,,96.67366255144033,1.0384804704198742,-5.068013254870165,,2025
674841,2662.627705627706,1835.590909090909,2322.086956521739,82.41709401709402,,91.24285714285715,1.375627717508335,-6.050444791551175,,2025
674944,2299.2264150943397,1359.0,2037.55223880597,78.67358490566038,83.13823529411764,89.96567164179105,1.1610799110996157,-6.764815970133569,6.827436347673412,2025
675512,2435.5343915343915,1273.4150943396226,2245.0652173913045,84.21587301587302,88.15471698113207,95.75458937198069,1.5420234786093843,-5.157732423397576,7.599872390848617,2025
675540,2397.3125,,2060.4285714285716,77.7625,,,1.2000484430375833,-5.694857080292428,,2025
675650,,,2358.1194029850744,,,94.36029411764706,1.1040462263250908,-5.576647304202286,,2025
675848,2843.1363636363635,,2581.0929264909846,83.15965909090909,,96.6257975034674,0.6331321120631793,-5.4593329441404554,,2025
675911,2361.1748927038625,1956.8762886597938,2300.18316373728,82.97403433476396,85.87835051546392,95.50379278445884,1.0672226631001296,-4.762405684535943,9.625442268994917,2025
675919,,,,,,,1.2005943581359098,-5.792346007457518,,2025
675989,,,2421.24,,,,1.1099602702963318,-5.960708116127199,,2025
676051,2169.5581395348836,,2419.6052631578946,84.34418604651164,,94.45263157894736,0.8945237984270644,-5.407820479726268,,2025
676083,2417.3408833522085,1468.5433070866143,2291.8166939443536,84.47466063348416,88.12519685039369,93.62127659574467,1.4601987200736604,-4.9262790846288755,5.496079745350983,2025
676092,2768.49,,2635.714801444043,83.0035,,90.36245487364621,1.5278459084506615,-6.0240270514013,,2025
676106,2494.8653846153848,1646.405498281787,2388.2954545454545,81.14951923076923,86.47353951890034,94.78311688311689,1.403603268339468,-5.631737056981261,8.309577364216551,2025
676130,2627.822222222222,1899.6746987951808,2327.8396946564885,85.95901234567901,88.35000000000001,95.02347328244275,1.4993357902802005,-5.114461133181254,6.6734732824427425,2025
676206,2528.8444444444444,1674.125,2410.0188679245284,83.13333333333334,83.671875,95.10188679245282,1.5036712587765508,-5.661290209573363,11.430011792452817,2025
676254,2695.5314136125653,,2369.6518987341774,83.97094240837697,,95.9629746835443,0.6647821029225615,-5.851043064763743,,2025
676263,2386.4620355411953,,2395.779527559055,86.58546042003232,,92.6515748031496,0.9297169785007886,-4.7846870596303726,,2025
676272,2648.6976744186045,,2230.561403508772,81.4953488372093,,97.41754385964913,1.5397459689183657,-5.017781317850036,,2025
676282,2448.1644444444446,1511.646,1841.938864628821,79.742,78.2536,91.71965065502184,1.2534936692438983,-5.368791191479464,13.466050655021832,2025
676395,2403.32421875,1686.904761904762,2251.1892523364486,86.89540229885058,88.92218181818181,94.43532110091743,1.0698867753763763,-5.140805052807423,5.513139282735622,2025
676428,2683.969604863222,1599.0642201834862,2132.726962457338,82.22560240963855,85.80267857142857,92.2422697368421,1.0969703519559728,-6.9265875413413545,6.439591165413532,2025
676440,2672.9920255183415,1961.8044444444445,2389.8165961945033,82.17320574162679,81.80511111111112,91.65681818181818,1.6994330267817395,-6.647259456340251,9.851707070707064,2025
676467,2617.2700854700856,1465.982456140351,2062.002659574468,79.59948717948717,83.8938596491228,91.17925531914894,1.4940432978428049,-5.320558985760931,7.2853956700261335,2025
676475,,,,,,,-0.0,,,2025
676477,2120.8968253968255,2282.4024390243903,2191.4828828828827,84.5478835978836,84.33536585365853,95.84172661870504,1.0443936413349049,-4.934037430398008,11.506360765046509,2025
676508,3060.484641638225,,2565.1430722891564,83.88924914675768,,94.45180722891567,1.3380390169950274,-5.7598332055944175,,2025
676510,,,,,,,1.1330848116705192,-4.868467276225887,,2025
676534,2999.825714285714,,2657.450924608819,86.90428571428572,,93.77894736842106,1.5251697070096644,-6.557776696028029,,2025
676571,2397.059405940594,1505.372340425532,2175.0,78.64653465346535,80.32872340425531,90.66026785714287,1.2564531702452746,-4.77993634707464,10.331544452887556,2025
676604,2674.904,,2297.5825242718447,84.3888,,94.30679611650486,1.543628301766437,-4.911231761632668,,2025
676609,,,,,,,-0.0,,,2025
676617,2494.8056265984656,,2184.409836065574,87.31278772378518,,98.02377049180328,1.0424791280891053,-5.73790020737937,,2025
676661,2486.8934911242604,1232.2380952380952,2480.6359649122805,81.10118343195266,,93.14868421052633,1.0773685544438296,-5.670895882418602,,2025
676664,2315.78579481398,1506.276836158192,2002.0871111111112,79.53190529875987,83.39180790960452,91.8840888888889,1.4898500566317883,-4.663736517261315,8.492280979284374,2025
676679,,,,,,,-0.0,,,2025
676680,2640.4074074074074,,2356.162162162162,,,87.80540540540541,1.076320800076152,-5.935954733899411,,2025
676684,2747.820224719101,1660.26582278481,2227.947300771208,88.70516605166051,90.38,96.53727735368957,1.16609190402868,-4.959638930806807,6.1572773536895795,2025
676701,,,,,,,-0.0,,,2025
676702,2685.6363636363635,,2523.0875,84.88383838383838,,95.17375,1.1230933986626739,-5.592212772561031,,2025
676742,2719.25,,2534.5454545454545,85.66923076923078,,95.73116883116883,1.1759807166478922,-5.2951807175015935,,2025
676755,2106.7027027027025,1720.2068965517242,2372.1736930860034,84.46052631578948,85.98571428571428,93.87885245901639,0.6524653856087999,-4.839030865788256,7.8931381733021055,2025
676760,,2313.2285714285713,2289.171171171171,,82.04857142857142,92.27837837837838,1.242831043502574,-4.881187221613547,10.229806949806957,2025
676775,,1531.0972222222222,2320.6470588235293,,89.1236111111111,95.4,1.207344129383494,-5.888373920859365,6.276388888888903,2025
